user_id_order,isbn_id,rating,book_title,book_author,year_of_publication,publisher,isbn,user_id
66,236,0,Nachtschicht.,Stephen King,2003,LÃ?Â¼bbe,3404131606,276866
66,237,9,Das Lacheln der Fortuna: Historischer Roman,Rebecca Gable,1997,LÃ?Â¼bbe,3404139178,276866
66,238,7,Die Dinge des Lebens.,Alexandra Jones,2000,LÃ?Â¼bbe,3404143299,276866
66,239,0,CÃ?Â¤sar und Kleopatra. Die letzten Tage der RÃ?Â¶mischen Republik.,Philipp Vandenberg,2000,LÃ?Â¼bbe,3404614542,276866
66,240,3,Auf der Suche nach dem verlorenen GlÃ?Â¼ck.,Jean Liedloff,1999,C.H.Beck,340645724X,276866
66,241,5,Im FrÃ?Â¼hling singt zum letztenmal die Lerche.,Johannes Mario Simmel,1990,Droemer Knaur,3426192543,276866
66,242,0,Die Tochter der WÃ?Â¤lder.,Juliet Marillier,2001,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",3426702266,276866
66,243,0,Im Eishaus.,Minette Walters,1996,Goldmann,3442421357,276866
67,243,8,Im Eishaus.,Minette Walters,1996,Goldmann,3442421357,278778
66,244,4,Die StÃ?Â¶renfrieds. Geschichten von Leo und Paulina.,Amelie Fried,1999,Goldmann,3442443806,276866
66,245,8,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne,345309221X,276866
66,246,7,Das Haus auf den Klippen.,Mary Higgins Clark,1996,Heyne,3453108361,276866
66,247,0,Das Schwarze Auge. Aus dunkler Tiefe.,Barbara BÃ?Â¼chner,1997,Heyne,3453126912,276866
66,248,5,Im Netz der Spinnen. Videokill.,Wolfgang Hohlbein,1998,Heyne,3453130901,276866
66,249,0,Die Wolfsfrau. Die Kraft der weiblichen Urinstinkte.,Clarissa Pinkola Estes,1997,Heyne,3453132262,276866
66,250,0,Die Zauberfrau.,Hera Lind,1995,"Fischer (Tb.), Frankfurt",3596129389,276866
66,251,0,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH,3596237874,276866
68,251,6,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH,3596237874,278249
66,252,0,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt",3596247500,276866
66,253,5,4000 Vornamen aus aller Welt. Von Alexander bis Zoe.,Ines Schill,2000,Bassermann,3809410357,276866
69,254,0,Childhood's End,Clarke C.,1976,Not Avail,345249372,276869
69,255,0,One,Richard Bach,1989,Dell,044020562X,276869
70,255,7,One,Richard Bach,1989,Dell,044020562X,278251
71,256,8,Toxin,Robin Cook,1999,Berkley Pub Group,425167097,276872
71,257,8,Whispers,Dean R. Koontz,2001,Berkley Publishing Group,042518109X,276872
71,258,7,Shadowland,Peter Straub,2003,Berkley Publishing Group,425188221,276872
71,259,10,EstaÃ§Ã£o Carandiru,Drauzio Varella,1999,Companhia das Letras,8571648972,276872
72,260,0,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial,688172377,276875
72,261,6,Canone inverso: Romanzo (Scrittori italiani),Paolo Maurensig,1996,A. Mondadori,8804407808,276875
72,262,0,Un Giorno Dopo L'altro,Carlo Lucarelli,2000,Einaudi,8806155873,276875
72,263,0,Garzanti - Gli Elefanti: Altre Inquisizioni,Borges,0,Feltrinelli,8807806746,276875
72,264,7,Piccoli Equivoci Senza Importanza: Piccoli Equivoci Senza Importanza,Tabucchi,0,Feltrinelli,8807810751,276875
72,265,6,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli,8817106100,276875
73,265,9,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli,8817106100,277712
72,266,0,La Testa Fra Le Nuvole,Tamaro,0,Marsilio Editori,8831760122,276875
72,267,4,Codice: Racconto (Varianti),Mario Giorgi,1994,Bollati Boringhieri,8833908488,276875
72,268,8,Il birraio di Preston (La memoria),Andrea Camilleri,1995,Sellerio,8838910987,276875
74,269,6,Crows,Charles Dickinson,1986,Fawcett Books,449210197,276878
75,270,0,The Name of the Rose,Umberto Eco,1983,Harcourt,151446474,276884
76,271,5,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy,64430227,276887
76,272,0,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket,671723650,276887
76,273,9,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books,812533550,276887
77,274,6,Un Amore Dell'altro Mondo,Pinclo,0,Einaudi,8806162160,276888
77,275,0,Siddharta Romanzo Versione Di M Mila,Hermann Hesse,0,Adelphi Book Shop Ltd,884590184X,276888
78,276,0,The Jester,James Patterson,2004,Warner Books,446613843,276889
79,276,10,The Jester,James Patterson,2004,Warner Books,446613843,277523
80,276,6,The Jester,James Patterson,2004,Warner Books,446613843,277710
81,277,0,Flight of Eagles,Jack Higgins,1999,Penguin Books Ltd,140270272,276890
82,278,10,The King of Torts,JOHN GRISHAM,2003,Dell,440241537,276896
79,278,10,The King of Torts,JOHN GRISHAM,2003,Dell,440241537,277523
83,278,7,The King of Torts,JOHN GRISHAM,2003,Dell,440241537,278194
35,279,10,Girl Coming in for a Landing,APRIL HALPRIN WAYLAND,2002,Knopf Books for Young Readers,375901582,276904
35,280,5,Forbidden Forest: The Story of Little John and Robin Hood,Michael Cadnum,2002,Scholastic,439317746,276904
35,281,10,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,2001,Laurel Leaf,440228840,276904
35,282,5,The MouseDriver Chronicles,John Lusk,2002,Perseus Books Group,738205737,276904
35,283,0,Moon Handbooks: Hawaii,J. D. Bisignani,1999,Moon Travel Handbooks,1566911605,276904
84,284,8,The Holiday Present,Johanna Lindsey,2003,Avon Books,60542845,276905
84,285,5,Benedict Canyon,Laura Van Wormer,1993,Fawcett Books,449148831,276905
84,286,0,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira,1551666308,276905
85,287,8,Buzon De Tiempo,Mario Benedetti,2001,Santillana USA Publishing Company,8420430943,276911
85,288,9,El Principito,Antoine De Saint-Exupery,2002,Distribooks,8420636282,276911
85,289,9,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,1984,Editorial Seix Barral,8432205311,276911
86,290,6,One Thousand Chestnut Trees,Mira Stout,0,Harpercollins Publisher,000225669X,276912
86,291,0,Close to the Knives,David Wojnaroqicz,0,Serpents Tail/consortium,1852422580,276912
87,292,7,Close to the Bone,David Wiltse,1993,Berkley Publishing Group,042513976X,276915
88,293,8,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books,441008291,276916
89,294,10,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc,002542730X,276925
8,294,10,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc,002542730X,277427
90,294,5,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc,002542730X,277623
89,295,0,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow,60520507,276925
89,296,0,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial,60930934,276925
89,297,0,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo,60951303,276925
89,298,6,The Music of Chance,Paul Auster,1993,Penguin Books,140154078,276925
91,298,0,The Music of Chance,Paul Auster,1993,Penguin Books,140154078,277923
89,299,0,Matilda,Roald Dahl,1990,Viking Penguin Inc,140327592,276925
89,300,0,The Coral Island (Puffin Classics),Robert M. Ballantyne,1995,Puffin Books,140367616,276925
89,301,0,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,2003,Penguin Books,141181222,276925
89,302,0,Q,Luther Blissett,2004,Harcourt,151010633,276925
89,303,0,"The Strange Case of Dr. Jekyll and Mr. Hyde and Weir of Hermiston: And, Weir of Hermiston (Oxford World's Classics)",Robert Louis Stevenson,1998,Oxford University Press,192834312,276925
89,304,5,The Year of Sharing (Oxford Bookworms),Harry Gilbert,1995,Oxford University Press,194216748,276925
89,305,0,"Advanced Photography, Sixth Edition",Michael John Langford,1998,Focal Press,240514866,276925
89,306,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,276925
26,306,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,277195
92,306,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,277413
8,306,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,277427
93,306,7,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,277439
94,306,7,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,277752
95,306,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,277965
53,306,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,278633
96,306,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",316666343,243
89,307,0,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books,345391810,276925
89,308,0,Love in the Time of Cholera (Everyman's Library (Cloth)),GABRIEL GARCIA MARQUEZ,1997,Everyman's Library,375400699,276925
89,309,8,The Da Vinci Code,Dan Brown,2003,Doubleday,385504209,276925
8,309,8,The Da Vinci Code,Dan Brown,2003,Doubleday,385504209,277427
93,309,0,The Da Vinci Code,Dan Brown,2003,Doubleday,385504209,277439
97,309,0,The Da Vinci Code,Dan Brown,2003,Doubleday,385504209,277589
89,310,0,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic,439284031,276925
89,311,0,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,2001,Scholastic,439286239,276925
89,312,0,High Stakes,Dick Francis,1993,Fawcett Books,449221148,276925
89,313,0,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics,451527747,276925
89,314,0,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications,486282112,276925
89,315,0,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications,486424499,276925
89,316,8,Love Story,Erich Segal,1988,Bantam Books,553275283,276925
89,317,9,Great British Ghosts (Longman Structural Readers: Background),McIver,1982,Longman Publishing Group,582530431,276925
89,318,0,Â¡No bajes al sÃ³tano! (EscalofrÃ­os No. 2),R. L. Stine,1996,Scholastic,590502123,276925
89,319,0,Moby Dick (Coleccion),Herman Meville,2000,iUniverse,595132189,276925
89,320,0,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources,613329740,276925
89,321,6,Bridget Jones's Diary: Music from the Motion Picture,Various,2001,Hal Leonard Publishing Corporation,063403541X,276925
89,322,0,Dark Angel (Casteel),V.C. Andrews,1990,Pocket,067172939X,276925
89,323,0,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket,671729438,276925
89,324,0,Overnight (Fear Street) : Overnight (Fear Street Series),R.L. Stine,1991,Simon Pulse,671746502,276925
3,324,0,Overnight (Fear Street) : Overnight (Fear Street Series),R.L. Stine,1991,Simon Pulse,671746502,278418
89,325,0,Black Box (Vintage International),Amos Oz,1989,Vintage Books USA,679721851,276925
89,326,0,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage,679745580,276925
98,326,8,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage,679745580,277648
89,327,0,Murder at the Margin,Marshall Jevons,1993,Princeton University Press,691000980,276925
89,328,0,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,2000,Bloomsbury Pub Ltd,747545111,276925
89,329,0,Big Girls Don't Cry,Francesca Clementis,1999,Judy Piatkus Publishers Ltd,749931434,276925
89,330,0,The Keys to the Street,Ruth Rendell,1997,Chivers Audio Books,754000117,276925
89,331,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,276925
99,331,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,277689
100,331,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,278137
101,331,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,278221
102,331,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,278390
11,331,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,278843
103,331,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),804106304,67
89,332,0,King Solomon's Mines (Tor Classics),H. Rider Haggard,1985,Tor Books,812583566,276925
89,333,0,Comp Murphy's Law,Arthur Bloch,1990,Pss Adult,843128240,276925
89,334,0,Wilt: Tom Sharpe,Tom Sharpe,2000,Overlook Press,879517344,276925
89,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,276925
104,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,276939
105,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,276954
106,335,2,Wild Animus,Rich Shapero,2004,Too Far,971880107,277042
107,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,277157
108,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,277378
8,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,277427
109,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,277478
110,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,277530
111,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,277932
100,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,278137
112,335,9,Wild Animus,Rich Shapero,2004,Too Far,971880107,278176
113,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,278373
114,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,278514
115,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,14
116,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,193
117,335,0,Wild Animus,Rich Shapero,2004,Too Far,971880107,242
89,336,0,Sultana (Spanish Edition),JEAN SASSON,2002,Plaza y Janes,1400001625,276925
89,337,8,Ana Frank: Diario de una adolescente,ANNE FRANK,2002,Plaza y Janes,1400002672,276925
89,338,0,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company,1853262404,276925
118,338,0,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company,1853262404,68
89,339,0,LA Guia Verde Cataluna,Michelin Travel Publications,2003,Michelin Travel Publications,2061007074,276925
89,340,0,Le Corps et le sang d'Eymerich,Evangelisti,2000,Pocket,2266095536,276925
89,341,0,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu,2290309494,276925
89,342,0,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud,2742739351,276925
89,343,0,Jim Knopf und die Wilde 13. ( Ab 8 J.).,Michael Ende,1990,Thienemann Verlag,3522149904,276925
89,344,0,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,Ernst Ludwig Kirchner,2003,Hatje Cantz Publishers,3775713328,276925
89,345,0,El Hombre Que Susurrava Al Oid,Nicholas Evans,1996,Lectorum Pubns (Adult),8401009421,276925
89,346,0,El Pecado De Los Dioses,Jaime Campmany,1998,Plaza &amp; Janes Editor,8401327199,276925
89,347,0,Contacto,Carl Sagan,1989,Lectorum Pubns Inc,8401462231,276925
89,348,5,Parque JurÃ¡sico,Michael Crichton,1994,"Plaza &amp; Janes Editores, S.A.",840149236X,276925
89,349,0,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp,8408011200,276925
89,350,0,Memorias de Africa - B -,Isak Dinesen,1994,"Ediciones Alfaguara, S.A.",8420427462,276925
89,351,5,Momo (Spanish Language Edition),Michael Ende,1984,Aguilar,8420432113,276925
89,352,9,Agu Trot [spanish edition],Roald Dahl,1998,"Alfaguara Ediciones, S.A. (Spain)",8420444367,276925
89,353,0,El cazador del desierto (Espacio abierto),Lorenzo Silva,1998,Anaya,8420789895,276925
89,354,0,NADA,Carmen Laforet,1999,Destino Ediciones,8423325105,276925
89,355,0,El Corazon Del Tartaro (Narrativa),Rosa Montero,2002,"Espasa Calpe Mexicana, S.A.",8423951537,276925
89,356,0,No Pasaran! El Videojuego,Chrstine Lehmann,2002,Distribooks Inc,8423970647,276925
89,357,8,Olvidado Rey Gudu,Ana Maria Matute,1996,Espasa,8423976645,276925
89,358,8,Los Cinco Van De Camping/the Five on the Track of a Spook Train,Enid Blyton,1985,Juventud,8426109799,276925
89,359,0,Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman,Thomas Hauser,1982,Lectorum Pubns (J),8427007450,276925
89,360,0,Laura a la ciutat dels sants (Les Millors obres de la literatura catalana ; 15),Miquel Llor,1979,Edicions 62,8429714936,276925
89,361,0,Fuera,Susana Tamaro,2004,Planeta Pub Corp,8432227706,276925
89,362,0,El mÃ©dico,Noah Gordon,1992,Ediciones B,8440627203,276925
89,363,0,La Playa (Spanish Language Version),Alex Garland,2000,Grupo Zeta,8440696833,276925
89,364,0,"Tolkien, J. R. R. - Una Biografia - Tapa Dur",Humphrey Carpenter,1995,Minotauro,8445071572,276925
89,365,0,El caballero de olmedo,Lope De Vega,2000,"Oceano Grupo Editorial, S.A.",8449416078,276925
89,366,0,Fluir (Flow) Una Psicologia de La Felicidad,Mihaly Csikszentmihalyi,1998,Editorial Kairos,8472453723,276925
89,367,0,Crime en Compostela,Carlos G Reigosa,1984,EdiciÃ³ns Xerais de Galicia,8475071163,276925
89,368,0,Mi Nino No Me Come: Consejos Para Prevenir Y Resolver El Problema,Carlos Gonzalez,1999,Libros Sin Fronteras,8478809783,276925
89,369,0,Razones para ser feliz (Los Libros de la medianoche),Carlos PÃ©rez Merinero,1995,VOSA,8482180088,276925
89,370,0,Murphy Vive En Mi Computadora,Joachim Graf,1999,Prentice Hall,8483221306,276925
89,371,0,CanciÃ³n de Navidad,Charles Dickens,2000,Mestas,8489163499,276925
89,372,0,El ocho,Katherine Neville,2001,Punto de Lectura,8495501090,276925
89,373,0,Memorias de una geisha,Arthur Golden,2001,Suma de Letras,8495501198,276925
89,374,10,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta,950491036X,276925
89,375,0,DOS Mujeres En Praga,Juan Jose Millas,2002,"Espasa Calpe Mexicana, S.A.",9508521481,276925
89,376,0,Cronica De Una Muerte Anunciada,Gabriel Marques Garcia,2002,Debols!llo,9871138016,276925
119,377,5,The Hissing of the Silent Lonely Room: The Fifth Detective Inspector Christy Kennedy Mystery (Christy Kennedy Mystery),Paul Charles,2002,Do-Not Press,1899344705,276927
120,378,0,Rockin' Your World: 'N Sync/Five Flip Book (Rockin' Your World),Devra Speregen,1999,Scholastic,439135494,276928
120,379,5,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T),059030271X,276928
3,379,0,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T),059030271X,278418
120,380,0,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic,590453661,276928
3,380,0,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic,590453661,278418
120,381,7,"Dawn and the We Love Kids Club (Baby-Sitters Club, 72)",Ann M. Martin,1994,Scholastic Paperbacks (Mm),590470108,276928
120,382,0,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic,590483404,276928
3,382,0,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic,590483404,278418
120,383,10,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment,671021354,276928
120,384,10,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment,671026283,276928
120,385,10,"Sons of Entropy  (Buffy the Vampire Slayer: The Gatekeeper Trilogy, Book 3)",Christopher Golden,1999,Simon Spotlight Entertainment,671027506,276928
120,386,0,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin,671727109,276928
3,386,0,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin,671727109,278418
121,387,0,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial,60964049,276929
121,388,0,Coraline,Neil Gaiman,2003,HarperTrophy,380807343,276929
122,388,9,Coraline,Neil Gaiman,2003,HarperTrophy,380807343,277253
121,389,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,439064864,276929
121,390,0,Le Quintette de Buenos Aires,Manuel Vasquez Montalban,2001,Seuil,2020386666,276929
121,391,6,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil,2020564777,276929
121,392,0,Twist tropique,Francis Mizio,2003,Seuil,2020591944,276929
121,393,0,L'Ã?Â®le,Robert Merle,1974,Gallimard,2070365832,276929
